211	-0.309068	-1.43304	3.13816	
212	1.18429	-0.101832	-4.40501	
213	-0.157993	-2.52438	-3.53404	
214	-3.86043	-2.45783	-0.910218	
215	-1.59826	1.89327	1.34788	
216	-2.12704	-0.96571	2.37958	
217	-0.884635	-0.531956	-0.0845591	
218	3.45512	1.43337	-1.70912	
219	-1.40605	-0.834577	-2.76152	
220	0.49165	-1.23904	-1.98059	
221	-0.273546	-2.4062	-3.62063	
222	-2.33588	-1.88468	-1.12311	
223	-3.04534	1.05919	-3.32916	
224	-1.70598	1.82061	4.39396	
225	-1.4146	-3.27274	1.39118	
226	1.28172	-2.90107	-1.89538	
227	1.65049	3.43617	0.542966	
228	1.14344	2.70888	0.78658	
229	2.88043	-0.0393762	-1.94328	
230	1.73919	3.48365	0.605346	
231	2.73108	-2.31406	3.35439	
232	-3.34484	-1.5324	-0.0751897	
233	-0.257027	-2.44004	-3.68115	
234	3.36498	1.53366	-1.64414	
235	-1.35217	1.30595	-3.0082	
236	2.55413	-3.28185	-0.893484	
237	-0.221269	-2.4651	-3.56824	
238	-0.17034	-2.06565	-3.25948	
239	-2.46783	3.15771	-2.70028	
240	-1.95136	1.97798	3.03656	
241	-0.114324	-2.39341	-3.59294	
242	2.73529	-2.29807	3.4346	
243	0.921041	2.73022	1.06444	
244	-1.28783	1.28714	-2.96583	
245	1.53501	3.45479	0.546808	
246	-0.288736	-1.46025	3.14039	
247	1.20491	2.25873	0.464522	
248	1.18568	2.42151	0.944087	
249	-1.77943	1.97617	4.27021	
250	-0.583602	-2.35807	2.63468	
251	0.851576	2.75584	1.13556	
252	1.97596	-2.32304	1.64324	
253	-1.24978	1.61814	2.23127	
254	1.26367	-2.9838	-1.91036	
255	-3.08214	1.10122	-3.61294	
256	2.36271	2.91434	1.28473	
257	0.683002	-2.65451	-0.0589044	
258	-1.44234	-0.759807	-2.77396	
259	-0.348878	-2.79078	2.96807	
260	1.18113	3.36296	-0.523742	
261	-0.260401	-2.37305	-3.60942	
262	-2.3242	-1.87061	-1.19031	
263	1.15393	2.65625	0.799281	
264	0.59499	2.97445	-0.528799	
265	-3.74614	-2.50518	-0.796712	
266	2.4251	1.60306	1.78517	
267	-0.155311	-2.37126	-3.65972	
268	-2.3515	1.90861	3.31617	
269	-0.629249	2.8659	-0.788151	
270	2.77524	-0.798556	0.973871	
271	1.51758	-3.01146	-0.704413	
272	-2.47342	2.00903	3.21304	
273	2.69816	-2.3104	3.52995	
274	-2.69267	0.306674	-1.21373	
275	-2.02515	0.162957	-0.262722	
276	3.39715	-1.0398	1.15248	
277	1.3386	-3.06751	-1.96081	
278	0.877394	2.69005	1.03417	
279	-2.38932	-0.157531	2.22566	
280	3.39033	-1.02741	1.12473	
281	1.52645	-3.00152	-0.655464	
282	-0.0223591	-3.8409	0.351595	
283	0.64002	2.97833	-0.646031	
284	1.86906	-2.2175	1.63676	
285	2.34084	-2.44304	-1.0879	
286	0.239121	1.12024	-2.82156	
287	0.84261	4.92563	0.420384	
288	2.67925	-1.85591	0.0124214	
289	0.219358	-3.17551	0.369791	
290	-2.63581	0.288762	-1.25517	
291	-1.89621	3.64851	-1.37496	
292	0.669395	3.04426	-0.647862	
293	-2.35067	-1.84459	-1.11134	
294	2.17938	1.22959	-3.39278	
295	-0.574275	-4.57988	0.555898	
296	-1.5693	0.213027	-0.0633938	
297	-2.35223	-1.77434	-1.12044	
298	0.6637	-2.66556	-0.0373413	
299	-2.34218	-1.74788	-1.1326	
300	0.0789993	-0.366222	-2.42225	
301	0.910744	2.3659	1.32318	
302	-1.77694	1.69952	2.49768	
303	-3.3455	-1.65016	-0.0944311	
304	-0.621636	-2.3015	-1.54895	
305	-2.35589	-1.79101	-1.12857	
306	1.08558	2.35523	1.26087	
307	3.36425	-1.03411	1.13361	
308	1.91983	-2.31071	1.55075	
309	1.46269	3.54216	0.582339	
310	1.16102	-2.88361	0.190148	
311	3.39633	-1.0143	1.10224	
312	-0.000820068	-0.449921	-2.39247	
313	-2.12802	-1.13283	-2.64399	
314	-1.5433	0.977859	2.0556	
315	1.56998	-3.02329	-0.587874	
316	2.65591	-2.20844	3.32152	
317	0.881205	2.75413	1.0383	
318	0.397122	-1.3134	-2.16641	
319	-0.209941	-2.33746	-3.45498	
320	1.03646	2.92658	-0.894654	
321	-1.46462	0.0452245	-0.155082	
322	-0.0222922	-3.87057	1.37688	
323	-1.49718	0.106119	-0.120787	
324	-2.28602	0.516283	0.459214	
325	0.521743	-0.163623	3.67493	
326	1.68122	3.24182	0.48724	
327	-2.65401	0.269868	-1.28312	
328	0.966215	-2.90995	-1.4044	
329	-3.09107	0.919798	-3.6118	
330	0.728331	2.08397	1.04064	
331	1.20737	-2.88334	0.140642	
332	0.856621	-2.96429	-1.41286	
333	-0.132774	3.38	1.36212	
334	1.23976	3.44468	-0.559562	
335	-3.13576	1.05115	-3.60249	
336	-0.453358	2.93108	-0.602208	
337	1.22126	1.32197	1.22138	
338	-2.03266	2.34525	0.746041	
339	-1.74408	1.89871	4.41403	
340	1.10926	2.40387	1.19346	
341	-3.06882	2.23398	-1.03325	
342	1.56363	-3.10627	-0.600962	
343	-1.86758	-1.65578	0.715142	
344	2.876	0.00919546	-1.9357	
345	1.19644	3.4067	-0.524694	
346	-3.07836	2.2274	-1.05672	
347	1.94828	-1.99886	0.426868	
348	-3.29201	-1.62076	-0.0836295	
349	-0.691786	-1.19227	-3.14323	
350	-2.18997	-2.2953	-0.956922	
351	1.24592	-2.65894	-1.64915	
352	5.28903	1.38311	-0.179968	
353	-1.32095	1.2659	-2.95888	
354	1.57972	-2.96956	-0.638258	
355	-1.37312	0.324702	-0.0545331	
